Temperature,RH,WS,WD,AP,year,month,day,hour,day_of_year,target_temperature
-20.73,66.1,1.11,160.91,964.8,2014,7,24,2,205,-19.79
-19.79,64.61,4.93,142.88,965.0,2014,7,24,3,205,-20.31
-20.31,64.01,6.48,138.32,965.62,2014,7,24,5,205,-21.16
-21.16,65.1,7.3,142.64,966.63,2014,7,24,6,205,-21.42
-21.42,65.48,6.46,146.27,967.35,2014,7,24,7,205,-22.2
-22.2,68.32,5.16,138.58,968.07,2014,7,24,8,205,-22.36
-22.36,71.25,4.81,148.68,968.9,2014,7,24,9,205,-21.49
-21.49,70.37,5.99,158.64,969.0,2014,7,24,10,205,-21.85
-21.85,71.55,5.73,161.37,969.82,2014,7,24,12,205,-21.69
-21.69,68.47,5.46,164.86,970.0,2014,7,24,13,205,-21.21
-21.21,64.69,4.97,163.22,970.65,2014,7,24,14,205,-20.84
-20.84,62.19,3.88,169.6,971.0,2014,7,24,15,205,-20.81
-20.81,61.23,2.5,185.28,971.0,2014,7,24,16,205,-20.5
-20.5,60.71,2.52,197.57,971.02,2014,7,24,17,205,-20.0
-20.0,59.55,2.21,197.37,971.97,2014,7,24,18,205,-19.76
-19.76,59.75,1.95,201.05,972.0,2014,7,24,20,205,-19.36
